created_at,entry_id,Soil moisture,Humidity,Light,Temperature,Green,,N=normal T=terrarium
2022-11-24T05:43:41+00:00,627,99,65,3.6999,23.8,96,,N
2022-11-24T05:43:56+00:00,628,99,65,3.6999,23.8,96,,N
2022-11-24T05:44:11+00:00,629,99,65,3.6999,23.8,96,,N
2022-11-24T05:44:28+00:00,630,99,65,3.6999,23.8,96,,N
2022-11-24T05:44:43+00:00,631,99,65,3.6999,23.8,96,,N
2022-11-24T05:44:59+00:00,632,99,65,3.6999,23.8,96,,N
2022-11-24T05:45:55+00:00,633,99,65,3.6999,23.8,96,,N
2022-11-24T05:46:29+00:00,634,99,61,3.6999,23.8,96,,N
2022-11-24T05:46:44+00:00,635,99,61,3.6999,25.8,96,,N
2022-11-24T05:47:00+00:00,636,99,54,3.6999,25.8,96,,N
2022-11-24T05:47:16+00:00,637,99,54,3.6999,25.8,96,,N
2022-11-24T05:47:56+00:00,638,99,54,3.6999,25.8,96,,N
2022-11-24T05:48:13+00:00,639,99,55,3.6999,25.8,96,,N
2022-11-24T05:48:31+00:00,640,99,53,3.6999,25.8,96,,N
2022-11-24T05:48:46+00:00,641,99,53,3.6999,25.8,96,,N
2022-11-24T05:49:02+00:00,642,99,53,3.6999,25.8,96,,N
2022-11-24T05:49:18+00:00,643,99,53,3.6999,25.8,96,,N
2022-11-24T05:49:34+00:00,644,99,54,3.6999,25.8,96,,N
2022-11-24T05:52:02+00:00,645,99,54,3.6999,25.8,96,,N
2022-11-24T05:52:17+00:00,646,99,54,3.6999,25.8,96,,N
2022-11-24T05:52:33+00:00,647,99,54,3.6999,25.8,96,,N
2022-11-24T05:52:48+00:00,648,26,54,3.6999,25.8,96,,N
2022-11-24T05:53:04+00:00,649,26,54,3.6999,25.8,96,,N
2022-11-24T05:53:20+00:00,650,26,54,3.6999,25.8,96,,N
2022-11-24T05:53:35+00:00,651,26,54,3.6999,25.8,96,,N
2022-11-24T05:53:51+00:00,652,26,54,3.6999,25.8,96,,N
2022-11-24T05:54:06+00:00,653,26,54,3.6999,25.8,96,,N
2022-11-24T05:54:22+00:00,654,26,54,3.6999,25.8,96,,N
2022-11-24T05:54:37+00:00,655,26,54,3.6999,25.8,96,,N
2022-11-24T05:54:53+00:00,656,26,54,3.6999,25.8,96,,N
2022-11-24T05:55:08+00:00,657,26,54,3.6999,25.8,96,,N
2022-11-24T05:55:23+00:00,658,26,54,3.6999,25.8,96,,N
2022-11-24T05:55:39+00:00,659,26,54,3.6999,25.8,96,,N
2022-11-24T05:55:55+00:00,660,26,54,3.6999,25.8,96,,N
2022-11-24T05:56:12+00:00,661,26,54,3.6999,25.8,96,,N
2022-11-24T05:56:27+00:00,662,25,54,3.6999,25.8,96,,N
2022-11-24T05:56:42+00:00,663,25,54,3.6999,25.8,96,,N
2022-11-24T05:56:58+00:00,664,24,54,3.6999,25.8,96,,N
2022-11-24T05:57:13+00:00,665,24,54,3.6999,25.8,96,,N
2022-11-24T05:57:29+00:00,666,24,54,3.6999,25.8,96,,N
2022-11-24T05:57:45+00:00,667,24,54,3.6999,25.8,96,,N
2022-11-24T05:58:00+00:00,668,24,54,3.6999,25.8,96,,N
2022-11-24T05:58:17+00:00,669,24,54,3.6999,25.8,96,,N
2022-11-24T05:58:32+00:00,670,24,54,3.6999,25.8,96,,N
2022-11-24T05:58:49+00:00,671,24,54,3.6999,25.8,96,,N
2022-11-24T05:59:04+00:00,672,24,54,3.6999,25.8,96,,N
2022-11-24T05:59:21+00:00,673,24,54,3.6999,25.8,96,,N
2022-11-24T05:59:37+00:00,674,24,54,3.6999,25.8,96,,N
2022-11-24T05:59:52+00:00,675,24,54,3.6999,25.8,96,,N
2022-11-24T06:00:08+00:00,676,24,54,3.6999,25.8,96,,N
2022-11-24T06:00:23+00:00,677,24,54,3.6999,25.8,96,,N
2022-11-24T06:00:39+00:00,678,24,54,3.6999,25.8,96,,N
2022-11-24T06:00:55+00:00,679,24,54,3.6999,25.8,96,,N
2022-11-24T06:01:10+00:00,680,22,54,3.6999,25.8,96,,N
2022-11-24T06:01:26+00:00,681,22,54,3.6999,25.8,96,,N
2022-11-24T06:01:41+00:00,682,22,54,3.6999,25.8,96,,N
2022-11-24T06:01:57+00:00,683,22,54,3.6999,25.8,96,,N
2022-11-24T06:02:12+00:00,684,22,54,3.6999,25.8,96,,N
2022-11-24T06:02:28+00:00,685,22,54,3.6999,25.8,96,,N
2022-11-24T06:02:44+00:00,686,22,54,3.6999,25.8,96,,N
2022-11-24T06:03:02+00:00,687,22,54,3.6999,25.8,96,,N
2022-11-24T06:03:20+00:00,688,22,54,3.6999,25.8,96,,N
2022-11-24T06:03:35+00:00,689,22,54,3.6999,25.8,96,,N
2022-11-24T06:03:51+00:00,690,22,54,3.6999,25.8,96,,N
2022-11-24T06:04:06+00:00,691,22,54,3.6999,25.8,96,,N
2022-11-24T06:04:21+00:00,692,22,54,3.6999,25.8,96,,N
2022-11-24T06:04:36+00:00,693,22,54,3.6999,25.8,96,,N
2022-11-24T06:04:52+00:00,694,22,54,3.6999,25.8,96,,N
2022-11-24T06:05:07+00:00,695,22,54,3.6999,25.8,96,,N
2022-11-24T06:05:23+00:00,696,22,54,3.6999,25.8,96,,N
2022-11-24T06:05:39+00:00,697,24,54,3.6999,25.8,96,,N
2022-11-24T06:05:54+00:00,698,24,54,3.6999,25.8,96,,N
2022-11-24T06:06:10+00:00,699,24,54,3.6999,25.8,96,,N
2022-11-24T06:06:27+00:00,700,24,54,3.6999,25.8,96,,N
2022-11-24T06:06:44+00:00,701,23,54,3.6999,25.8,96,,N
2022-11-24T06:06:59+00:00,702,23,54,3.6999,25.8,96,,N
2022-11-24T06:07:15+00:00,703,23,54,3.6999,25.8,96,,N
2022-11-24T06:07:30+00:00,704,23,54,3.6999,25.8,96,,N
2022-11-24T06:07:47+00:00,705,23,54,3.6999,25.8,96,,N
2022-11-24T06:08:02+00:00,706,23,54,3.6999,25.8,96,,N
2022-11-24T06:08:17+00:00,707,23,54,3.6999,25.8,96,,N
2022-11-24T06:08:34+00:00,708,23,57,3.6999,25.8,96,,N
2022-11-24T06:08:50+00:00,709,23,58,3.6999,25.8,96,,N
2022-11-24T06:09:08+00:00,710,23,58,0.03421,25.8,96,,N
2022-11-24T06:09:24+00:00,711,23,58,0.03421,25.8,96,,N
2022-11-24T06:09:43+00:00,712,23,58,0.05865,25.8,96,,N
2022-11-24T06:09:59+00:00,713,23,58,0.05865,25.8,96,,N
2022-11-24T06:10:14+00:00,714,23,58,0.05865,25.8,96,,N
2022-11-24T06:10:29+00:00,715,23,58,0.05865,25.8,96,,N
2022-11-24T06:10:45+00:00,716,23,58,0.03421,25.8,96,,N
2022-11-24T06:11:01+00:00,717,23,58,0.03421,25.8,96,,N
2022-11-24T06:11:19+00:00,718,23,58,0.03421,25.8,96,,N
2022-11-24T06:11:34+00:00,719,23,58,0.05865,25.8,96,,N
2022-11-24T06:11:50+00:00,720,23,58,0.05865,25.8,96,,N
2022-11-24T06:12:05+00:00,721,23,58,0.05865,25.8,96,,N
2022-11-24T06:12:22+00:00,722,23,58,0.05865,25.8,96,,N
2022-11-24T06:12:37+00:00,723,23,58,0.05865,25.8,96,,N
2022-11-24T06:12:52+00:00,724,23,58,0.05865,25.8,96,,N
2022-11-24T06:13:07+00:00,725,23,58,0.05865,25.8,96,,N
2022-11-24T06:13:23+00:00,726,23,58,0.02933,25.8,96,,N
2022-11-24T06:13:39+00:00,727,23,58,0.02933,25.8,96,,N
2022-11-24T06:13:55+00:00,728,23,58,0.02933,25.8,96,,N
2022-11-24T06:14:10+00:00,729,24,58,0.02933,25.8,96,,N
2022-11-24T06:14:25+00:00,730,24,58,0.02933,25.8,96,,N
2022-11-24T06:14:41+00:00,731,24,58,0.02933,25.8,96,,N
2022-11-24T06:14:56+00:00,732,24,58,0.02933,25.8,96,,N
2022-11-24T06:15:12+00:00,733,24,58,0.02933,25.8,96,,N
2022-11-24T06:15:27+00:00,734,24,58,0.02933,25.8,96,,N
2022-11-24T06:15:42+00:00,735,24,58,0.02933,25.8,96,,N
2022-11-24T06:15:58+00:00,736,24,58,0.02933,25.8,96,,N
2022-11-24T06:16:13+00:00,737,25,58,0.02933,25.8,96,,N
2022-11-24T06:16:28+00:00,738,25,59,0.02933,25.8,96,,N
2022-11-24T06:16:43+00:00,739,25,59,0.02933,25.8,96,,N
2022-11-24T06:16:59+00:00,740,25,59,0.02933,25.8,96,,N
2022-11-24T06:17:15+00:00,741,25,59,0.02933,25.8,95,,N
2022-11-24T06:17:30+00:00,742,25,59,0.02933,25.8,95,,N
2022-11-24T06:17:46+00:00,743,25,59,0.0782,25.8,95,,N
2022-11-24T06:18:01+00:00,744,25,59,0.0782,25.8,95,,N
2022-11-24T06:18:17+00:00,745,25,59,0.0782,25.8,95,,N
2022-11-24T06:18:32+00:00,746,25,60,0.0782,25.8,95,,N
2022-11-24T06:18:47+00:00,747,25,60,0.02933,25.8,95,,N
2022-11-24T06:19:04+00:00,748,25,60,0.02933,25.8,95,,N
2022-11-24T06:19:20+00:00,749,25,60,0.02933,25.8,95,,N
2022-11-24T06:19:35+00:00,750,25,60,0.02933,25.8,95,,N
2022-11-24T06:19:50+00:00,751,25,60,0.02933,25.8,95,,N
2022-11-24T06:20:05+00:00,752,25,60,0.02933,25.8,95,,N
2022-11-24T06:20:21+00:00,753,25,60,0.02933,25.8,95,,N
2022-11-24T06:20:37+00:00,754,25,60,0.02933,25.8,95,,N
2022-11-24T06:20:52+00:00,755,25,60,0.02933,25.8,95,,N
2022-11-24T06:21:07+00:00,756,25,60,0.02933,25.8,95,,N
2022-11-24T06:21:23+00:00,757,25,60,0.02933,25.8,95,,N
2022-11-24T06:21:38+00:00,758,25,60,0.02933,25.8,95,,N
2022-11-24T06:21:54+00:00,759,25,71,0.02933,25.8,95,,N
2022-11-24T06:22:10+00:00,760,25,71,0.02933,25.8,95,,N
2022-11-24T06:22:25+00:00,761,25,71,0.02933,25.8,95,,N
2022-11-24T06:22:41+00:00,762,25,71,0.02933,25.8,95,,N
2022-11-24T06:22:56+00:00,763,25,71,0.02933,25.8,95,,N
2022-11-24T06:23:12+00:00,764,25,71,0.02933,25.8,95,,N
2022-11-24T06:23:27+00:00,765,25,71,0.08309,25.8,95,,N
2022-11-24T06:23:43+00:00,766,25,71,0.08309,25.8,95,,N
2022-11-24T06:23:59+00:00,767,25,71,0.08309,25.8,95,,N
2022-11-24T09:05:49+00:00,768,25,71,0.08309,25.8,95,,N
2022-11-24T09:06:04+00:00,769,25,71,0.08309,25.8,95,,N
2022-11-24T09:06:20+00:00,770,25,71,0.08309,25.8,95,,N
2022-11-24T09:06:35+00:00,771,25,71,0.08309,25.8,95,,N
2022-11-24T09:06:51+00:00,772,25,85,0.08309,25.8,95,,N
2022-11-24T09:07:06+00:00,773,25,85,0.08309,25.8,95,,N
2022-11-24T09:07:21+00:00,774,25,80,0.08309,25.8,95,,N
2022-11-24T09:07:37+00:00,775,25,80,0.08309,25.8,95,,N
2022-11-24T09:07:53+00:00,776,25,80,0.08309,25.8,95,,N
2022-11-24T09:08:10+00:00,777,25,80,0.08309,25.8,95,,N
2022-11-24T09:08:25+00:00,778,25,80,0.08309,25.8,95,,N
2022-11-24T09:08:41+00:00,779,34,80,0.08309,25.8,95,,N
2022-11-24T09:08:57+00:00,780,34,80,0.08309,25.8,95,,N
2022-11-24T09:09:12+00:00,781,34,80,0.08309,25.8,95,,N
2022-11-24T09:09:27+00:00,782,34,80,0.08309,24.9,95,,N
2022-11-24T09:09:43+00:00,783,33,80,0.08309,24.9,95,,N
2022-11-24T09:09:58+00:00,784,33,80,0.01466,24.9,95,,N
2022-11-24T09:10:13+00:00,785,33,80,0.01466,24.9,95,,N
2022-11-24T09:10:28+00:00,786,33,80,0.01955,24.9,95,,N
2022-11-24T09:10:43+00:00,787,33,80,0.00978,24.9,95,,N
2022-11-24T09:10:59+00:00,788,33,80,0.00978,24.9,95,,N
2022-11-24T09:11:16+00:00,789,33,80,0.00978,24.9,95,,N
2022-11-24T09:11:33+00:00,790,33,80,0.00978,24.9,95,,N
2022-11-24T09:11:49+00:00,791,33,80,0.00978,24.9,95,,N
2022-11-24T09:12:05+00:00,792,33,80,0.00978,24.9,95,,N
2022-11-24T09:12:20+00:00,793,33,80,0.00978,24.9,95,,N
2022-11-24T09:12:35+00:00,794,33,80,0.00978,24.9,95,,N
2022-11-24T09:12:51+00:00,795,33,80,0.00978,24.9,95,,N
2022-11-24T09:13:07+00:00,796,33,85,0.00978,24.9,95,,N
2022-11-24T09:13:22+00:00,797,33,85,0.00978,25.3,95,,N
2022-11-24T09:13:37+00:00,798,33,85,0.00978,25.3,95,,N
2022-11-24T09:13:52+00:00,799,33,85,0.00978,25.3,95,,N
2022-11-24T09:14:07+00:00,800,33,85,0.00978,25.3,95,,N
2022-11-24T09:14:22+00:00,801,33,85,0.00978,25.3,95,,N
2022-11-24T09:14:38+00:00,802,33,85,0.00978,25.3,95,,N
2022-11-24T09:14:57+00:00,803,33,85,0.00978,25.3,97,,N
2022-11-24T09:15:15+00:00,804,33,85,0.00978,25.3,97,,N
2022-11-24T09:15:33+00:00,805,33,85,0.00978,25.3,97,,N
2022-11-24T09:15:50+00:00,806,33,85,0.00978,25.3,97,,N
2022-11-24T09:16:06+00:00,807,33,85,0.00978,25.3,97,,N
2022-11-24T09:16:21+00:00,808,33,85,0.00978,25.3,97,,N
2022-11-24T09:16:50+00:00,809,33,85,0.00978,25.3,97,,N
2022-11-24T09:17:05+00:00,810,30,85,0.00978,25.3,97,,N
2022-11-24T09:17:20+00:00,811,30,85,0.00978,25.3,97,,N
2022-11-24T09:17:35+00:00,812,30,85,0.00978,25.3,97,,N
2022-11-24T09:17:52+00:00,813,30,85,0.00978,25.3,97,,N
2022-11-24T09:18:11+00:00,814,30,85,0.00978,25.3,97,,N
2022-11-24T09:18:27+00:00,815,30,69,0.00978,25.3,97,,N
2022-11-24T09:18:44+00:00,816,30,69,0.00978,25.3,97,,N
2022-11-24T09:19:00+00:00,817,30,77,0.00978,25.3,97,,N
2022-11-24T09:19:16+00:00,818,30,75,0.00978,25.3,97,,N
2022-11-24T09:19:51+00:00,819,30,80,0.00978,25.3,97,,N
2022-11-24T09:20:09+00:00,820,30,77,0.00978,25.3,97,,N
2022-11-24T09:20:24+00:00,821,30,77,0.05865,25.3,97,,N
2022-11-24T09:20:39+00:00,822,30,77,0.05865,25.3,97,,N
2022-11-24T09:20:54+00:00,823,30,75,0.05865,25.3,97,,N
2022-11-24T09:21:10+00:00,824,30,75,0.04888,25.3,97,,N
2022-11-24T09:21:25+00:00,825,30,75,0.02933,25.3,97,,N
2022-11-24T09:21:40+00:00,826,30,75,0.02933,25.3,97,,N
2022-11-24T09:22:03+00:00,827,30,75,0.02933,24.8,97,,N
2022-11-24T09:22:18+00:00,828,30,75,0.02933,24.8,97,,N
2022-11-24T09:22:34+00:00,829,30,75,0.02933,24.8,97,,N
2022-11-24T09:22:49+00:00,830,30,75,0.02933,24.8,97,,N
2022-11-24T09:23:05+00:00,831,30,75,0.02933,24.8,97,,N
2022-11-24T09:23:20+00:00,832,30,77,0.06354,24.8,97,,N
2022-11-24T09:23:36+00:00,833,30,77,0.06354,24.8,97,,N
2022-11-24T09:23:51+00:00,834,30,79,0.06354,24.8,97,,N
2022-11-24T09:24:07+00:00,835,30,79,0.06354,24.8,97,,N
2022-11-24T09:24:22+00:00,836,30,79,0.04888,24.8,97,,N
2022-11-24T09:24:38+00:00,837,30,79,0.04888,24.8,97,,N
2022-11-24T09:24:53+00:00,838,30,79,0.04888,24.8,97,,N
2022-11-24T09:25:08+00:00,839,30,78,0.04888,24.8,97,,N
2022-11-24T09:25:24+00:00,840,30,78,0.04888,24.8,97,,N
2022-11-24T09:25:39+00:00,841,30,78,0.04888,24.8,97,,N
2022-11-24T09:25:55+00:00,842,30,77,0.04888,24.8,97,,N
2022-11-24T09:26:10+00:00,843,30,77,0.04888,24.8,97,,N
2022-11-24T09:26:25+00:00,844,30,77,0.04888,24.8,97,,N
2022-11-24T09:26:41+00:00,845,30,77,0.04888,24.8,97,,N
2022-11-24T09:26:56+00:00,846,30,77,0.04888,24.8,97,,N
2022-11-24T09:27:11+00:00,847,30,77,0.04888,24.8,97,,N
2022-11-24T09:27:27+00:00,848,30,77,0.04888,24.8,97,,N
2022-11-24T09:27:43+00:00,849,30,77,0.04888,24.8,97,,N
2022-11-24T09:27:59+00:00,850,30,77,0.04888,24.8,97,,N
2022-11-24T09:28:14+00:00,851,30,77,0.05865,24.8,97,,N
2022-11-24T09:28:30+00:00,852,30,77,0.05865,24.8,97,,N
2022-11-24T09:28:46+00:00,853,30,77,0.05865,24.8,97,,N
2022-11-24T09:29:01+00:00,854,30,77,0.05865,24.8,97,,N
2022-11-24T09:29:16+00:00,855,30,77,0.05865,24.8,97,,N
2022-11-24T09:29:32+00:00,856,30,77,0.02444,24.8,97,,N
2022-11-24T09:29:48+00:00,857,28,77,0.02444,24.8,97,,N
2022-11-24T09:30:04+00:00,858,28,77,0.02444,24.8,97,,N
2022-11-24T09:30:22+00:00,859,28,81,0.02444,24.8,97,,N
2022-11-24T09:30:37+00:00,860,28,81,0.02444,24.8,97,,N
2022-11-24T09:30:53+00:00,861,28,81,0.02444,24.8,97,,N
2022-11-24T09:31:09+00:00,862,28,81,0.01466,24.8,97,,N
2022-11-24T09:31:26+00:00,863,28,81,0.01466,24.8,97,,N
2022-11-24T09:31:41+00:00,864,28,81,0.01466,24.8,97,,N
2022-11-24T09:31:59+00:00,865,28,81,0.01466,24.8,97,,N
2022-11-24T09:32:15+00:00,866,28,81,0.01466,24.8,97,,N
2022-11-24T09:32:30+00:00,867,28,81,0.01466,24.8,97,,N
2022-11-24T09:32:46+00:00,868,28,81,0.01466,24.8,97,,N
2022-11-24T09:33:03+00:00,869,28,81,0.01466,24.8,97,,N
2022-11-24T09:33:18+00:00,870,28,77,0.01466,24.8,97,,N
2022-11-24T09:33:38+00:00,871,28,77,0.01466,24.8,97,,N
2022-11-24T09:33:55+00:00,872,28,77,0.01466,24.8,97,,N
2022-11-24T09:34:15+00:00,873,28,77,0.01466,24.8,97,,N
2022-11-24T09:34:30+00:00,874,28,77,0.01955,24.8,97,,N
2022-11-24T09:34:45+00:00,875,28,77,0.01466,24.8,97,,N
2022-11-24T09:35:01+00:00,876,28,77,0.01466,24.8,97,,N
2022-11-24T09:35:16+00:00,877,28,77,0.01466,24.8,97,,N
2022-11-24T09:35:31+00:00,878,27,77,0.01466,24.8,97,,N
2022-11-24T09:35:47+00:00,879,27,77,0.01466,24.8,97,,N
2022-11-24T09:36:04+00:00,880,28,77,0.01466,24.8,97,,N
2022-11-24T09:36:19+00:00,881,28,77,0.01955,24.8,97,,N
2022-11-24T09:36:35+00:00,882,28,77,0.01955,24.8,97,,N
2022-11-24T09:36:50+00:00,883,28,77,0.01955,24.8,97,,N
2022-11-24T09:37:06+00:00,884,28,77,0.01955,24.8,97,,N
2022-11-24T09:37:21+00:00,885,28,77,0.01955,24.8,97,,N
2022-11-24T09:37:37+00:00,886,28,77,0.01955,24.8,97,,N
2022-11-24T09:37:53+00:00,887,28,71,0.01955,24.8,97,,N
2022-11-24T09:38:08+00:00,888,28,71,0.01955,24.8,97,,N
2022-11-24T09:38:24+00:00,889,28,71,0.01955,24.8,97,,N
2022-11-24T09:38:39+00:00,890,28,71,0.01955,24.8,97,,N
2022-11-24T09:38:54+00:00,891,28,71,0.01955,24.8,96,,N
2022-11-24T09:39:10+00:00,892,28,71,0.01955,24.8,96,,N
2022-11-24T09:39:25+00:00,893,28,71,0.01955,24.8,96,,N
2022-11-24T09:39:40+00:00,894,28,71,0.01955,24.8,96,,N
2022-11-24T09:39:55+00:00,895,28,71,0.01955,24.8,96,,N
2022-11-24T09:40:10+00:00,896,28,71,0.01466,24.8,96,,N
2022-11-24T09:40:25+00:00,897,29,71,0.01466,24.8,96,,N
2022-11-24T09:40:41+00:00,898,29,71,0.01466,24.8,96,,N
2022-11-24T09:40:56+00:00,899,29,71,0.06354,24.8,96,,N
2022-11-24T09:41:13+00:00,900,29,71,0.06354,24.8,96,,N
2022-11-24T09:41:29+00:00,901,31,77,0.06354,24.8,96,,N
2022-11-24T09:41:44+00:00,902,31,77,0.06354,24.8,96,,N
2022-11-24T09:41:59+00:00,903,31,77,0.06354,24.8,96,,N
2022-11-24T09:42:15+00:00,904,31,77,0.06354,24.8,96,,N
2022-11-24T09:42:30+00:00,905,31,77,0.06354,24.8,96,,N
2022-11-24T09:42:46+00:00,906,31,77,0.06354,24.8,96,,N
2022-11-24T09:43:01+00:00,907,31,77,0.06354,24.8,96,,N
2022-11-24T09:43:17+00:00,908,33,77,0.06354,24.8,96,,N
2022-11-24T09:43:32+00:00,909,33,77,0.06354,24.8,96,,N
2022-11-24T09:43:54+00:00,910,33,77,0.06354,24.8,96,,N
2022-11-24T09:44:09+00:00,911,33,77,0.06354,24.8,96,,N
2022-11-24T09:44:24+00:00,912,33,77,0.06354,24.8,96,,N
2022-11-24T09:44:40+00:00,913,33,77,0.06354,24.8,97,,N
2022-11-24T09:44:56+00:00,914,33,77,0.06354,24.8,97,,N
2022-11-24T09:45:11+00:00,915,33,77,0.06354,24.8,97,,N
2022-11-24T09:45:27+00:00,916,33,77,0.06354,24.8,97,,N
2022-11-24T09:45:43+00:00,917,33,77,0.06354,24.8,98,,N
2022-11-24T09:45:58+00:00,918,33,77,0.06354,24.8,98,,N
2022-11-24T09:46:15+00:00,919,33,77,0.06354,24.8,98,,N
2022-11-24T09:46:30+00:00,920,33,74,0.06354,24.8,98,,N
2022-11-24T09:46:46+00:00,921,33,74,0.06354,24.8,98,,N
2022-11-24T09:47:01+00:00,922,33,74,0.06354,24.5,98,,N
2022-11-24T09:47:16+00:00,923,33,74,0.06354,24.5,98,,N
2022-11-24T09:47:33+00:00,924,33,74,0.06354,24.5,98,,N
2022-11-24T09:47:49+00:00,925,33,74,0.06354,24.5,98,,N
2022-11-24T09:48:05+00:00,926,33,74,0.06354,24.5,98,,N
2022-11-24T09:48:21+00:00,927,33,73,0.06354,24.5,98,,N
2022-11-24T09:48:36+00:00,928,33,73,0.06354,24.5,98,,N
2022-11-24T09:48:52+00:00,929,33,73,0.06354,24.5,98,,N
2022-11-24T09:49:08+00:00,930,33,73,0.06354,24.5,98,,N
2022-11-24T09:49:23+00:00,931,33,73,0.06354,24.5,98,,N
2022-11-24T09:49:41+00:00,932,33,73,0.06354,24.5,98,,N
2022-11-24T09:49:57+00:00,933,35,73,0.06354,24.5,98,,N
2022-11-24T09:50:13+00:00,934,35,73,0.06354,24.5,98,,N
2022-11-24T09:50:28+00:00,935,35,73,0.06354,24.5,98,,N
2022-11-24T09:50:44+00:00,936,35,73,0.06354,24.5,98,,N
2022-11-24T09:51:00+00:00,937,35,73,0.06354,24.5,98,,N
2022-11-24T09:51:15+00:00,938,35,73,0.06354,24.5,98,,N
2022-11-24T09:51:30+00:00,939,35,73,0.06354,24.5,98,,N
2022-11-24T09:51:45+00:00,940,35,73,0.06354,24.8,98,,N
2022-11-24T09:52:01+00:00,941,35,73,0.06354,24.8,98,,N
2022-11-24T09:52:17+00:00,942,36,73,0.06354,24.8,98,,N
2022-11-24T09:52:32+00:00,943,36,73,0.01955,24.8,98,,N
2022-11-24T09:52:48+00:00,944,36,73,0.01955,24.8,98,,N
2022-11-24T09:53:03+00:00,945,36,73,0.01955,24.8,98,,N
2022-11-24T09:53:19+00:00,946,36,73,0.01955,24.8,98,,N
2022-11-24T09:53:36+00:00,947,36,73,0.01955,24.8,98,,N
2022-11-24T09:53:52+00:00,948,37,73,0.01955,24.8,98,,N
2022-11-24T09:54:07+00:00,949,37,73,0.01955,24.5,98,,N
2022-11-24T09:54:22+00:00,950,37,73,0.03421,24.5,98,,N
2022-11-24T09:54:37+00:00,951,37,73,0.02444,24.5,98,,N
2022-11-24T09:54:53+00:00,952,37,73,0.02444,24.5,98,,N
2022-11-24T09:55:08+00:00,953,37,73,0.02444,24.5,98,,N
2022-11-24T09:55:23+00:00,954,37,73,0.02444,24.5,98,,N
2022-11-24T09:55:39+00:00,955,37,76,0.02444,24.5,98,,N
2022-11-24T09:55:55+00:00,956,37,76,0.02444,24.5,98,,N
2022-11-24T09:56:10+00:00,957,37,76,0.02444,24.5,98,,N
2022-11-24T09:56:25+00:00,958,37,76,0.02444,24.5,98,,N
2022-11-24T09:56:41+00:00,959,37,76,0.02444,24.5,98,,N
2022-11-24T09:56:57+00:00,960,37,77,0.01466,24.5,98,,N
2022-11-24T09:57:13+00:00,961,37,77,0.01466,24.5,98,,N
2022-11-24T09:57:29+00:00,962,37,77,0.01466,24.5,98,,N
2022-11-24T09:57:44+00:00,963,37,77,0.01466,24.5,98,,N
2022-11-24T09:57:59+00:00,964,37,77,0.01466,24.5,98,,N
2022-11-24T09:58:14+00:00,965,37,77,0.01466,24.5,98,,N
2022-11-24T09:58:30+00:00,966,37,77,0.01466,24.5,98,,N
2022-11-24T09:58:46+00:00,967,37,78,0.01466,24.5,98,,N
2022-11-24T09:59:02+00:00,968,37,78,0.01466,24.5,98,,N
2022-11-24T09:59:18+00:00,969,38,78,0.01466,24.5,98,,N
2022-11-24T09:59:33+00:00,970,38,78,0.01466,24.5,98,,N
2022-11-24T09:59:49+00:00,971,38,78,0.01466,24.5,98,,N
2022-11-24T10:00:04+00:00,972,38,78,0.01466,24.5,98,,N
2022-11-24T10:00:19+00:00,973,38,78,0.01466,24.5,98,,N
2022-11-24T10:00:35+00:00,974,38,78,0.01466,24.5,98,,N
2022-11-24T10:00:50+00:00,975,38,72,0.01466,24.5,98,,N
2022-11-24T10:01:06+00:00,976,38,72,0.01466,24.5,98,,N
2022-11-24T10:01:21+00:00,977,38,73,0.01466,24.5,98,,N
2022-11-24T10:01:37+00:00,978,38,73,0.01466,24.5,98,,N
2022-11-24T10:01:52+00:00,979,38,73,0.01466,24.5,98,,N
2022-11-24T10:02:08+00:00,980,38,73,0.01466,24.5,98,,N
2022-11-24T10:02:23+00:00,981,38,73,0.02933,24.5,98,,N
2022-11-24T10:02:38+00:00,982,38,73,0.02933,24.5,98,,N
2022-11-24T10:02:53+00:00,983,38,73,0.02933,24.5,98,,N
2022-11-24T10:03:10+00:00,984,38,73,0.02933,24.5,98,,N
2022-11-24T10:03:25+00:00,985,38,73,0.02933,24.5,98,,N
2022-11-24T10:03:40+00:00,986,38,73,0.01466,24.5,98,,N
2022-11-24T10:03:56+00:00,987,38,73,0.01466,24.5,98,,N
2022-11-24T10:04:12+00:00,988,38,75,0.01955,24.5,98,,N
2022-11-24T10:04:27+00:00,989,38,75,0.01955,24.5,98,,N
2022-11-24T10:04:42+00:00,990,38,75,0.01466,24.5,98,,N
2022-11-24T10:04:58+00:00,991,38,75,0.01466,24.5,98,,N
2022-11-24T10:05:13+00:00,992,38,75,0.01466,24.5,98,,N
2022-11-24T10:05:28+00:00,993,38,75,0.01466,24.5,98,,N
2022-11-24T10:05:43+00:00,994,38,75,0.01955,24.5,98,,N
2022-11-24T10:06:00+00:00,995,38,75,0.01955,24.5,98,,N
2022-11-24T10:06:15+00:00,996,39,75,0.01955,24.5,98,,N
2022-11-24T10:06:30+00:00,997,39,75,0.01955,24.5,98,,N
2022-11-24T10:06:45+00:00,998,39,75,0.01955,24.5,98,,N
2022-11-24T10:07:01+00:00,999,39,72,0.01955,24.5,98,,N
2022-11-24T10:07:16+00:00,1000,39,72,0.01955,24.5,98,,N
2022-11-24T10:07:32+00:00,1001,39,72,0.03421,24.5,98,,N
2022-11-24T10:07:47+00:00,1002,39,72,0.03421,24.5,98,,N
2022-11-24T10:08:02+00:00,1003,39,72,0.03421,24.8,98,,N
